title,text,category,source,url,date
"What Is Hantavirus, the Rare Disease That Killed Betsy Arakawa?","Betsy Arakawa, the wife of Gene Hackman, died from the effects of hantavirus, a rare disease often caused by contact with droppings from infected rodents. Hantavirus does not spread among people in the cases found in the United States. It can be transmitted through rodent saliva. But it is most commonly transmitted by breathing in particles of dried deer mouse droppings or urine. At first, hantavirus causes flulike symptoms, including fever, chills, body aches and headaches. But as the disease progresses, respiratory symptoms develop and patients can experience shortness of breath and then lung or heart failure. Here is what to know about hantavirus. Hantavirus refers to a family of viruses that are carried by rodents. It is often transmitted to humans by inhaling particles from dried mouse droppings. In North America, Sin Nombre virus is the most common form of this virus, said Sabra L. Klein, a professor at the Johns Hopkins Bloomberg School of Public Health. As of the end of 2022, 864 cases of hantavirus disease had been reported in the United States since surveys of such cases began in 1993, according to the Centers for Disease Control and Prevention. The classic case of hantavirus is contracted by someone who has visited a rural cabin that has a rodent infestation, said Emily Abdoler, a doctor and assistant professor of medicine at the University of Michigan Medical School. Hantavirus can cause flulike symptoms that appear one to eight weeks after exposure to droppings from an infected rodent, according to Dr. Heather Jarrell, New Mexicos chief medical examiner. Later, patients often experience shortness of breath and then lung or heart failure. We are having trouble retrieving the article content. Please enable JavaScript in your browser settings. Thank you for your patience while we verify access. If you are in Reader mode please exit and log into your Times account, or subscribe for all of The Times. Thank you for your patience while we verify access. Already a subscriber? Log in. Want all of The Times? Subscribe.",Health,rss.nytimes.com,https://www.nytimes.com/2025/03/07/health/what-is-hantavirus-gene-hackman-wife.html,2025-03-08
Trump Administration Sends Politically Charged Survey to Researchers,"The Trump administration has asked researchers and organizations whose work is conducted overseas to disclose ties to those regarded as hostile, including entities associated with communist, socialist or totalitarian parties, according to a questionnaire obtained by The New York Times. The online survey was sent this week to groups working abroad to research diseases like H.I.V., gather surveillance data and strengthen public health systems. Recipients received funding from the Centers for Disease Control and Prevention, the United States Agency for International Development and other federal sources. The questionnaire appears to be very similar to one sent earlier this week to partners of the United States Agency for International Development, which has been all but dismantled by the Trump administration. Both were titled Foreign Assistance Review. Recipients were instructed to respond within 48 hours. Some grantees interviewed by The Times feared that impolitic or unsatisfactory answers could lead to cancellation of funding. Taxpayer dollars must not fund dependency, socialism, corrupt regimes that oppose free enterprise, or intervene in internal matters of another sovereign nation, the questionnaire said. A truly prosperous America prioritizes domestic growth, innovation, and economic strength over foreign handouts, it added. We are having trouble retrieving the article content. Please enable JavaScript in your browser settings. Thank you for your patience while we verify access. If you are in Reader mode please exit and log into your Times account, or subscribe for all of The Times. Thank you for your patience while we verify access. Already a subscriber? Log in. Want all of The Times? Subscribe.",Health,rss.nytimes.com,https://www.nytimes.com/2025/03/07/health/foreign-aid-questionnaire.html,2025-03-08
"As Measles Continues to Spread in Texas, Cases Jump in New Mexico","A raging measles outbreak in West Texas, which has so far killed one child, has not abated and may have taken root in New Mexico, state health officials reported on Friday. The outbreak has sickened nearly 200 people  roughly 40 more cases than were reported on Tuesday  and has left 23 hospitalized in West Texas. Local health officials say even that number may be an undercount. Robert F. Kennedy Jr., the health and human services secretary, has faced criticism for his handling of the worsening outbreak. A prominent vaccine skeptic, Mr. Kennedy has offered muted support for vaccination and has emphasized untested treatments for measles, like cod liver oil. The outbreak has largely spread within a community of Mennonites in Gaines County, Texas, who historically have had lower vaccination rates and often avoid interacting with the health care system. Last year, roughly 82 percent of the countys kindergarten population had received the measles vaccine. Experts say that vaccination rates must reach at least 95 percent to stave off outbreaks in a community. In a news release on Friday, Texas health officials wrote that more cases are likely to occur, because of the contagiousness of the virus. Health officials in Lea County, N.M.  which borders Gaines County  reported 30 measles cases on Friday, a substantial jump from the nine cases reported on Tuesday. While the cases in New Mexico have not officially been connected to the Texas outbreak, officials have said a link is suspected. On Thursday, state officials said an unvaccinated person who died in Lea County tested positive for the virus, though they have not yet confirmed that measles was the cause of death. Most of these cases along the New Mexico-Texas border have involved someone unvaccinated or with unknown vaccine status. Two doses of the measles, mumps and rubella vaccine prevent more than 97 percent of measles infections. Just 93 percent of kindergarten students nationwide had received the vaccine for measles, mumps and rubella in the 2023-24 school year, down from 95 percent before the pandemic, according to the Centers for Disease Control and Prevention. While symptoms typically resolve in a few weeks, measles can be extremely dangerous in rare cases. It may cause pneumonia, making it difficult for patients, especially children, to get oxygen into their lungs. The infection can also lead to brain swelling, which can cause lasting damage, including blindness, deafness and intellectual disabilities. For every 1,000 children who get measles, one or two will die, according to the C.D.C. The virus also causes immune amnesia, making the body unable to defend itself against illnesses it has already been exposed to and leaving patients more susceptible to future infections. A 2015 study found that before the M.M.R. vaccine was widely available, measles might have been responsible for up to half of all infectious disease deaths in children.",Health,rss.nytimes.com,https://www.nytimes.com/2025/03/07/health/measles-texas-new-mexico.html,2025-03-08
"Republican Voters Support Medicaid but Want Work Requirements, Poll Finds","As Congressional Republicans weigh major cuts to Medicaid, most voters do not want to see the public health plans funding dialed back, according to a poll released Friday by KFF, a nonpartisan health research firm. Just 17 percent of respondents said they supported cuts to Medicaid, the government health insurance program that covers more than 70 million people. Forty percent said they wanted to keep spending unchanged, and 42 percent said they would like it increased. But at the same time, the poll found significant support for certain policies that would limit the program, such as requiring enrollees to work. More than 60 percent of voters  and 47 percent of Democrats  supported a work requirement, the poll found. That change, which has been championed by some congressional Republicans, is estimated to cut about 100 billion from Medicaid, as those who were unemployed  or could not file the paperwork showing they had a job  would no longer be covered. The programs cost was 584 billion in 2024, or about 8 percent of total federal spending. As Republicans weigh deep cuts, these congressional districts  some red, some blue  have the most to lose. The poll also illustrated Medicaids wide reach, with just over half of respondents saying that either they or a family member had at one point had Medicaid coverage. There was nearly universal agreement that Medicaid mattered to voters local communities, with 98 percent of Democrats and 94 percent of Republicans saying they thought it was somewhat or very important. We are having trouble retrieving the article content. Please enable JavaScript in your browser settings. Thank you for your patience while we verify access. If you are in Reader mode please exit and log into your Times account, or subscribe for all of The Times. Thank you for your patience while we verify access. Already a subscriber? Log in. Want all of The Times? Subscribe.",Health,rss.nytimes.com,https://www.nytimes.com/2025/03/07/health/medicaid-work-requirements-poll.html,2025-03-08
"As Ebola Spreads in Uganda, Trump Aid Freeze Hinders Effort to Contain It, U.S. Officials Fear","The Ebola outbreak in Uganda has worsened significantly, and the countrys ability to contain the spread has been severely weakened by the Trump administrations freeze on foreign assistance, American officials said this week. The officials, representing a variety of health and security agencies, made the assessment during a meeting with U.S. Embassy staff in Kampala, the Ugandan capital, on Wednesday. An audio recording of the session was obtained by The New York Times. There have been two more deaths, the mother and newborn sibling of a 4-year-old who died last week, an American official said. The mother and sibling died earlier than the 4-year-old, but were not identified as probable Ebola cases until after they were buried through belated contact tracing. Eighty-two people have so far been identified as close contacts of the mother and her two children, at high risk for infection, and 68 of them are now in quarantine while the others are still being traced. The officials said public health workers ability to trace their contacts and conduct surveillance for new cases is severely hindered without U.S. assistance. Two of the contacts are already symptomatic and have been admitted to an isolation hospital ward, an American official in Uganda said in the meeting. The 4-year-old was taken for treatment at four different health facilities before being diagnosed with Ebola, meaning that many of those who have potentially been exposed to the virus are health care workers. During the meeting Wednesday, American officials said that the Ugandan government also lacked sufficient laboratory supplies, diagnostic equipment and protective gear for medical workers and people tracing contacts. The termination of grants from the U.S. Agency for International Development was impeding the ability to procure those supplies, one official said. The meeting, conducted by video, was attended by representatives from the State Department, U.S.A.I.D., the Defense Department, the U.S. Embassy in Uganda and the Centers for Disease Control and Prevention. We are having trouble retrieving the article content. Please enable JavaScript in your browser settings. Thank you for your patience while we verify access. If you are in Reader mode please exit and log into your Times account, or subscribe for all of The Times. Thank you for your patience while we verify access. Already a subscriber? Log in. Want all of The Times? Subscribe.",Health,rss.nytimes.com,https://www.nytimes.com/2025/03/06/health/ebola-uganda-usaid.html,2025-03-08
Senators Press Marty Makary on Abortion Pills and Vaccines,"At a confirmation hearing for Dr. Marty Makary on Thursday, senators focused heavily on the safety of the abortion pill, with Republican lawmakers urging him to restrict access and Democratic lawmakers demanding that he maintain its current availability. Dr. Makary, President Trumps nominee to lead the Food and Drug Administration, signaled that he shared Republicans concerns about the current policy, issued during the Biden administration, which expanded access by allowing people to obtain the pills without an in-person medical appointment. Several Democrats pointed to volumes of studies showing that the drugs are safe. Dr. Makary told members of the Senate health committee, which held the hearing, that he would review the pills safety and the policy at issue. He said he would take a solid, hard look at the data and to meet with the professional career scientists who have reviewed the data at the F.D.A. and to build an expert coalition to review the ongoing data, which is required to be collected. The hearing also touched on vaccines, with several lawmakers, including the committee chairman, Senator Bill Cassidy, Republican of Louisiana, questioning why an advisory committee meeting on next years flu vaccine had been canceled in recent weeks and asking whether it would be held later. He and others stressed that the flu panel met annually, and some reminded Dr. Makary that Robert F. Kennedy Jr., who oversees the F.D.A. as health secretary, had pledged transparency in agency decision-making. Senator Patty Murray, Democrat of Washington, called the cancellation unprecedented and dangerous after decades of annual meetings. We are having trouble retrieving the article content. Please enable JavaScript in your browser settings. Thank you for your patience while we verify access. If you are in Reader mode please exit and log into your Times account, or subscribe for all of The Times. Thank you for your patience while we verify access. Already a subscriber? Log in. Want all of The Times? Subscribe.",Health,rss.nytimes.com,https://www.nytimes.com/2025/03/06/health/fda-marty-makary-abortion-pill-vaccines-confirmation.html,2025-03-08
Aging Women’s Brain Mysteries Are Tested in Trio of Studies,"Womens brains are superior to mens in at least in one respect  they age more slowly. And now, a group of researchers reports that they have found a gene in mice that rejuvenates female brains. Humans have the same gene. The discovery suggests a possible way to help both women and men avoid cognitive declines in advanced age. The study was published Wednesday in the journal Science Advances. The journal also published two other studies on womens brains, one on the effect of hormone therapy on the brain and another on how age at the onset of menopause shapes the risk of getting Alzheimers disease. The evidence that womens brains age more slowly than mens seemed compelling. Researchers, looking at the way the brain uses blood sugar, had already found that the brains of aging women are years younger, in metabolic terms, than the brains of aging men. Other scientists, examining markings on DNA, found that female brains are a year or so younger than male brains. And careful cognitive studies of healthy older people found that women had better memories and cognitive function than men of the same age. We are having trouble retrieving the article content. Please enable JavaScript in your browser settings. Thank you for your patience while we verify access. If you are in Reader mode please exit and log into your Times account, or subscribe for all of The Times. Thank you for your patience while we verify access. Already a subscriber? Log in. Want all of The Times? Subscribe.",Health,rss.nytimes.com,https://www.nytimes.com/2025/03/05/health/women-brains-alzheimers-aging.html,2025-03-08
"Melody Beattie, Author of a Self-Help Best Seller, Dies at 76","Melody Beattie, whose experiences as a drug addict, a chemical dependency counselor and the wife of an alcoholic informed a best-selling book about codependence that has guided countless people to shed toxic relationships, died on Feb. 27 in the Los Feliz neighborhood of Los Angeles. She was 76. Her daughter, Nichole Beattie, said the cause was heart failure. She had been hospitalized from Nov. 30 to Dec. 12, then evacuated from her home in Malibu because of a wildfire and moved into her daughters home, where she died. By popularizing the concept of codependence, Ms. Beattie (pronounced BEE-tee) became a literary star in the self-help world with Codependent No More: How to Stop Controlling Others and Star Caring for Yourself (1986), which has sold more than seven million copies worldwide. You could call her the mother of the self-help genre, said Nicole Dewey, the publishing director of Spiegel  Grau, which has sold more than 400,000 copies of the book since taking over publication in 2022. Trysh Travis, the author of The Language of the Heart: A Cultural History of the Recovery Movement From Alcoholics Anonymous to Oprah Winfrey (2009), said in an interview that Codependent No More has succeeded because of Ms. Beatties common-sense approach and vernacular charm. She added: There had been other books and pamphlets published in the recovery space in the early 1980s. Melody made the same arguments, but her voice came across very clearly. It wasnt clinical  and she had a set of ideas that could be applied to many if not all the problems one was having  and it hit the market at the right time. We are having trouble retrieving the article content. Please enable JavaScript in your browser settings. Thank you for your patience while we verify access. If you are in Reader mode please exit and log into your Times account, or subscribe for all of The Times. Thank you for your patience while we verify access. Already a subscriber? Log in. Want all of The Times? Subscribe.",Health,rss.nytimes.com,https://www.nytimes.com/2025/03/07/health/melody-beattie-dead.html,2025-03-08
Unvaccinated New Mexico Resident Dies of Suspected Measles,"An unvaccinated person who died in New Mexico has tested positive for measles, state health officials said on Thursday, possibly the second such fatality in a growing outbreak that began in West Texas. The officials have not yet confirmed that measles was the cause of death, and said the person did not seek medical treatment before dying. The announcement came a little over a week after a child died of measles in Gaines County, Texas, the first such death in the United States in 10 years. Ten cases of measles, six adults and four children, have been reported in Lea County, N.M., which borders Gaines County, the epicenter of the West Texas outbreak. This outbreak has been a trial by fire of the new secretary of health and human services, Robert F. Kennedy Jr., a prominent vaccine skeptic. His equivocal response has drawn harsh criticism from scientists, who say he has offered muted support for vaccination and has emphasized untested treatments for measles like cod liver oil. Instead of broadly lauding the safety and efficacy of vaccines, as past H.H.S. secretaries did, Mr. Kennedy has said that vaccines help protect against measles but that the decision to vaccinate is a personal one. We are having trouble retrieving the article content. Please enable JavaScript in your browser settings. Thank you for your patience while we verify access. If you are in Reader mode please exit and log into your Times account, or subscribe for all of The Times. Thank you for your patience while we verify access. Already a subscriber? Log in. Want all of The Times? Subscribe.",Health,rss.nytimes.com,https://www.nytimes.com/2025/03/06/health/measles-death-new-mexico.html,2025-03-08
"Defunded Aid Programs Are Asked by Trump Administration to Prove Their Value, on a Scale of 1 to 5","Last week, the Trump administration terminated nearly all of the United States foreign aid contracts after telling a federal court that its review of aid programs had concluded, and it had shut down those found not to be in the national interest. But over the last few days, many of those same programs have received a questionnaire asking them for the first time to detail what their projects do (or did) and how that work aligns with national interests. The survey, obtained by The New York Times, is titled Foreign Assistance Review. Some agencies received it with instructions stating that data collected will support the next stage of the administrations foreign assistance review. The deadlines given for returning the surveys range from March 7 to March 17. Many of the projects under scrutiny have already fired their staff and closed their doors, because they have received no federal funds since the review process ostensibly began. President Trump issued an executive order freezing aid on Jan. 20, pending a review. Within some organizations, there are no staff members left to complete the survey. The distribution of the survey is the latest twist in an eight-week-long roller coaster ride for aid organizations. The chaos began with a stop-work order for employees and contractors of the United States Agency for International Development and a freezing of all funds, including reimbursements for hundreds of millions of dollars already spent. That was followed by a process allowing organizations that provided lifesaving medical treatment and food aid to seek a waiver allowing them to continue their work. Then came terminations, last Wednesday, of more than 5,000 projects and programs. Since then, some projects have been told they were fully restored, and others that they are restored only to the terms of their original waiver, which runs out next month. Almost none have seen any of the funds they are owed unfrozen. We are having trouble retrieving the article content. Please enable JavaScript in your browser settings. Thank you for your patience while we verify access. If you are in Reader mode please exit and log into your Times account, or subscribe for all of The Times. Thank you for your patience while we verify access. Already a subscriber? Log in. Want all of The Times? Subscribe.",Health,rss.nytimes.com,https://www.nytimes.com/2025/03/06/health/usaid-freeze-review.html,2025-03-08
FDA Nominee Marty Makary to Face Grilling Over Cutbacks and Policy Shifts,"Dr. Marty Makary may face sharp questions from senators about whether he will defend the Food and Drug Administration against staff cutbacks and industry pressure on Thursday, although he is still expected to sail through his confirmation hearing to become the agencys commissioner. Dr. Makary built his reputation as a contrarian in the medical field, gaining widespread notice by speaking out about medical errors. Those close to him have remarked on his willingness to agree with Robert F. Kennedy Jr., the nations health secretary, on a variety of issues. As a pancreatic cancer surgeon and health policy researcher at Johns Hopkins University, Dr. Makary has been viewed by some as a study in contrasts. He has written several books criticizing what he considers flaws in medical orthodoxy that result in recommendations backed by scant evidence. Yet he also drew attention from the Trump team as a Fox News personality with more controversial views, like his relatively early predictions that Covid would fade as a concern and that widespread immunity would take hold long before it did. Dr. Reshma Ramachandran, an assistant professor at the Yale School of Medicine, said that it was not clear which was the true Marty Makary. She said that was an important question, given some of Mr. Kennedys pronouncements. The health secretary has suggested that the F.D.A. should lift constraints on risky products like raw milk, which can be rife with bacteria, and had embraced hydroxychloroquine, a drug briefly used as a Covid therapy before its risks were deemed to exceed any benefit. We are having trouble retrieving the article content. Please enable JavaScript in your browser settings. Thank you for your patience while we verify access. If you are in Reader mode please exit and log into your Times account, or subscribe for all of The Times. Thank you for your patience while we verify access. Already a subscriber? Log in. Want all of The Times? Subscribe.",Health,rss.nytimes.com,https://www.nytimes.com/2025/03/06/health/fda-marty-makary-senate-confirmation-hearing.html,2025-03-08
"Clearing the Way for Bicyclists, for a Healthier Planet","This article is part of a Women and Leadership special report highlighting women who are charting new pathways and fighting for opportunities for women and others. Jill Warren was in corporate law firms for 20 years, doing business development and working as chief marketing officer. But in her private life, cycling was her absolute passion. I cycled for daily mobility, she said in a phone interview, and a holiday wasnt complete without taking a bike along. Like many people, she had cycled as a child. But when she got her drivers license at age 16, like most teenagers in American towns like Cary, Ill., the Chicago suburb where she grew up, the car was her main means of transport. That changed when she was studying abroad in Freiburg, Germany, where absolutely everybody cycled. There, she said, I rediscovered cycling. Now 56, she is the chief executive of the European Cyclists Federation (E.C.F.), a Brussels-based nongovernmental organization that advocates cycling as a sustainable and healthy form of transport and leisure. The conversation has been edited and condensed. Why is the federations work necessary? Its a chance to make a big difference to peoples health, the environment and the livability of cities. Transport is responsible for about 27 percent of global carbon emissions. Road vehicles account for about three quarters of transport CO2 emissions, and this isnt decreasing. A recent study found that people who cycle daily have 84 percent lower carbon dioxide emissions than noncyclists. We are having trouble retrieving the article content. Please enable JavaScript in your browser settings. Thank you for your patience while we verify access. If you are in Reader mode please exit and log into your Times account, or subscribe for all of The Times. Thank you for your patience while we verify access. Already a subscriber? Log in. Want all of The Times? Subscribe.",Health,rss.nytimes.com,https://www.nytimes.com/2025/03/06/health/women-bicycling-europe-climate.html,2025-03-08
Digging Out of a Therapy Rut,"Therapy has been a part of Katerina Kellys weekly routine since elementary school, when a teacher suggested counseling for the 8-year-old. At the time, Katerinas autism was affecting their ability to manage time, make decisions and socialize. And for many years, the therapist seemed helpful. But once college rolled around, things changed. I always left counseling feeling either worse than I started  or numb, said Mx. Kelly, 29, who lives in Natick, Mass, and uses theythem pronouns. The skills that Mx. Kellys therapist had taught them in childhood werent translating as well now that they were older. In other words, they had hit a rut  the therapy, and the therapist, were not producing the desired results. A therapy rut can feel disheartening, but it doesnt have to end your pursuit of better mental health. We asked psychologists how to identify whether youve reached a sticking point and what to do about it. If youve hit a rut, you may feel as if your therapy sessions have stalled or become unhelpful, said Jameca Woody Cooper, president of the Missouri Psychological Association. We are having trouble retrieving the article content. Please enable JavaScript in your browser settings. Thank you for your patience while we verify access. If you are in Reader mode please exit and log into your Times account, or subscribe for all of The Times. Thank you for your patience while we verify access. Already a subscriber? Log in. Want all of The Times? Subscribe.",Health,rss.nytimes.com,https://www.nytimes.com/2025/03/06/well/mind/ineffective-therapy-rut.html,2025-03-08
A Skeptical G.O.P. Senator Makes His Peace With Kennedy,"Perhaps no vote was as agonizing for Senator Bill Cassidy, the Louisiana Republican and medical doctor, than his vote to confirm Robert F. Kennedy Jr. as President Trumps health secretary. Mr. Cassidy wondered aloud for days how Mr. Kennedy, the nations most vocal and powerful critic of vaccinations, might handle an infectious disease crisis. Now, as a measles outbreak rages in West Texas, Mr. Cassidy has found out. It all comes down, he said, to the gestalt. On Monday, days after the Texas outbreak killed an unvaccinated child, Mr. Cassidy, the chairman of the Senate Health Committee, was clipping down a Capitol corridor when he was asked about Mr. Kennedy. He pointed to a Fox News Digital opinion piece in which Mr. Kennedy advised parents to consult their doctors about vaccination, while calling it a personal decision. That Fox editorial was very much encouraging people to get vaccinated, he said. Reminded that Mr. Kennedy had described it as a personal choice, Mr. Cassidy thought for a moment. If you want to like, parse it down to the line, you can say, Discuss with your doctor, Mr. Cassidy said. He also said, Were making vaccinations available. Were doing this for vaccination. Were doing that for vaccination. So if you take the gestalt of it, the gestalt was, Lets get vaccinated! Mr. Cassidys assessment  that the whole of Mr. Kennedys message was more than the sum of its parts  reflects how the measles outbreak has put a spotlight on how Mr. Trumps unorthodox choice to run the countrys top health agency has brought a once-fringe perspective into the political mainstream, creating discomfort for some Republicans. As the founder and chairman of his nonprofit, Childrens Health Defense, and later as a presidential candidate, Mr. Kennedy has repeatedly downplayed the benefits of vaccination. He has also repeatedly suggested that the measles, mumps and rubella vaccine causes autism, despite extensive research that has found no link. We are having trouble retrieving the article content. Please enable JavaScript in your browser settings. Thank you for your patience while we verify access. If you are in Reader mode please exit and log into your Times account, or subscribe for all of The Times. Thank you for your patience while we verify access. Already a subscriber? Log in. Want all of The Times? Subscribe.",Health,rss.nytimes.com,https://www.nytimes.com/2025/03/05/us/politics/bill-cassidy-rfk-measles.html,2025-03-08
Weight Loss Drug Will Be Offered for $499 a Month for Some Patients,"Novo Nordisk will cut the price of its blockbuster weight loss medication Wegovy to 499 per month for certain patients who pay using their own money instead of going through insurance, the drug maker said on Wednesday. The move could cause more patients to start taking the drug. But the impact stands to be limited, because the decision does not lower prices for patients who get their health insurance through government programs or for employers that are struggling with the huge costs of medications like Wegovy, which have revolutionized the treatment of obesity. To be eligible for the reduced price, patients must be uninsured or commercially insured on plans that dont cover the drug. Previously, the drug maker had offered a coupon to such patients allowing them to get a months supply of the drug for 650; Wednesdays move translates into savings of 150 per month for such patients. The new offering is not available to tens of millions of Americans who get their insurance through government programs like Medicare and Medicaid  a demographic that largely lacks insurance coverage for weight loss drugs like Wegovy. To get Novo Nordisks drug, these patients must generally pay 1,300 or more per month out of pocket at a pharmacy. Novo Nordisk will offer the discounted product through an online pharmacy that will send prescriptions to patients through the mail  a strategy that drug makers are increasingly using to take more control of the distribution of their products. Novo Nordisks competitor, Eli Lilly, has a similar offering for vials of its weight loss drug, Zepbound, for 499 per month or less. Novo Nordisks price reduction comes just weeks before the market for cheaper copycat versions of Wegovy is expected to contract substantially. For the past few years, patients seeking lower prices have turned to versions created through a drug-ingredient mixing process known as compounding, which is permitted by regulators when patented products are in short supply. Patients often pay about 150 per month out of pocket for compounded versions of Wegovy. An estimated two million patients got the drug this way over a recent one-year period. But last month the Food and Drug Administration declared the Wegovy shortage over and ordered compounders to wind down their operations by April or May. Novo Nordisk now has the opportunity to scoop up displaced patients who had been relying on compounding and increase sales of its official version of the drug.",Health,rss.nytimes.com,https://www.nytimes.com/2025/03/05/health/wegovy-price-weight-loss-drugs.html,2025-03-08
"Women With Postpartum Depression Experienced Brain Changes During Pregnancy, Study Finds","Postpartum depression affects about one in every seven women who give birth, but little is known about what happens in the brains of pregnant women who experience it. A new study begins to shed some light. Researchers scanned the brains of dozens of women in the weeks before and after childbirth and found that two brain areas involved in the processing and control of emotions increased in size in women who developed symptoms of postpartum depression. The results, published Wednesday in the journal Science Advances, constitute some of the first evidence that postpartum depression is associated with changes in the brain during pregnancy. Researchers found that women with symptoms of depression in the first month after giving birth also had increases in the volume of their amygdala, a brain area that plays a key role in emotional processing. Women who rated their childbirth experience as difficult or stressful  a perception that is often associated with postpartum depression  also showed increases in the volume of the hippocampus, a brain area that helps regulate emotions. This is really the first step in trying to understand how does the brain change in people who have a normal course of pregnancy and then those who experience perinatal depression, and what can we do about it, said Dr. Sheila Shanmugan, an assistant professor of psychiatry, obstetrics-gynecology and radiology at the University of Pennsylvania who was not involved in the study. The big takeaways are about how there are these really profound brain changes during pregnancy and how now were seeing it in depression circuitry specifically, she said. We are having trouble retrieving the article content. Please enable JavaScript in your browser settings. Thank you for your patience while we verify access. If you are in Reader mode please exit and log into your Times account, or subscribe for all of The Times. Thank you for your patience while we verify access. Already a subscriber? Log in. Want all of The Times? Subscribe.",Health,rss.nytimes.com,https://www.nytimes.com/2025/03/05/health/postpartum-depression-brain.html,2025-03-08
Florida Seeks Drug Prescription Data With Names of Patients and Doctors,"Floridas insurance regulator has demanded an unusually intrusive trove of data on millions of prescription drugs filled in the state last year, including the names of patients taking the medications, their dates of birth and doctors theyve seen. The Florida Office of Insurance Regulation in January sought this information from pharmacy benefit managers like UnitedHealths Optum Rx and CVS Healths Caremark, companies that oversee prescription drugs for employers and government programs. It remained unclear why the state was ordering the submission of so much data. In a letter to one benefit manager reviewed by The New York Times, the regulator said the state required the data to review whether the benefit managers, known as P.B.M.s, were compliant with a 2023 state law aimed at lowering drug prices and reining in the managers. But the demand is sparking concerns about government overreach and patient privacy. You dont need such granular patient information for purposes of oversight, said Sharona Hoffman, a health law and privacy expert at Case Western Reserve University. She added: You have to worry: Is the government actually trying to get information about reproductive care or transgender care or mental health care? Floridas six-week abortion ban, enacted by Gov. Ron DeSantis, a Republican, and the states Republican-dominated legislature, requires that doctors who prescribe abortion pills dispense them in person, not through the mail. Another Florida law banned transgender transition care for minors and made it harder for adults to seek such care. Last year, a judge struck down key parts of that law, though it is still being enforced while the legal fight makes its way through the courts. The data requested by the state could, in theory, be used to determine whether physicians are complying with those laws. We are having trouble retrieving the article content. Please enable JavaScript in your browser settings. Thank you for your patience while we verify access. If you are in Reader mode please exit and log into your Times account, or subscribe for all of The Times. Thank you for your patience while we verify access. Already a subscriber? Log in. Want all of The Times? Subscribe.",Health,rss.nytimes.com,https://www.nytimes.com/2025/03/05/health/florida-prescriptions-patient-privacy-data.html,2025-03-08
Guarded N.I.H. Nominee Faces Sharp Questions on Vaccines and Research Cuts,"Under hostile questioning from senators of both parties, Dr. Jay Bhattacharya, President Trumps nominee to lead the National Institutes of Health, said on Wednesday that he was convinced vaccines did not cause autism even as he urged more research on the question, which scientists say has long been settled. The hearing became a battlefield for the Trump administrations early actions on health, including Health Secretary Robert F. Kennedy Jr.s reluctance to explicitly recommend vaccinations in the midst of a deadly measles outbreak in West Texas. I fully support children being vaccinated for diseases like measles, Dr. Bhattacharya, a health economist and professor of medicine at Stanford University, told the Senate Health Committee. But to assuage skeptical parents, he also said scientists should conduct more research on autism and vaccines  a position that senators from both parties noted was at odds with extensive evidence showing no association between them. If confirmed, Dr. Bhattacharya would lead the worlds largest funder of biomedical research, a sprawling agency with a 48 billion budget and 27 separate institutes and centers that has long been praised by lawmakers on both sides of the aisle. Recently, though, the N.I.H. has been rocked by Trump administration moves that blocked key parts of its grant-making apparatus and resulted in the firing of roughly 1,200 employees. Together with other lapses and proposed changes in N.I.H. funding, the administrations actions have rattled the biomedical research industry, which is responsible for driving pharmaceutical advancements and generating tens of billions of dollars in economic activity each year. Hours before Wednesdays hearing, the Department of Government Efficiency, the cost-cutting group led by Elon Musk, trumpeted the cancellation of N.I.H. grants. We are having trouble retrieving the article content. Please enable JavaScript in your browser settings. Thank you for your patience while we verify access. If you are in Reader mode please exit and log into your Times account, or subscribe for all of The Times. Thank you for your patience while we verify access. Already a subscriber? Log in. Want all of The Times? Subscribe.",Health,rss.nytimes.com,https://www.nytimes.com/2025/03/05/us/politics/nih-hearing-jay-bhattacharya.html,2025-03-08
U.S. Embassies Halt Air Quality Monitoring Abroad,"Whats the air quality in New Delhi, Jakarta or Buenos Aires? Until Tuesday, the United States Embassy in those cities could have told you. But the Trump administration has effectively shut down a global air quality monitoring program, ending more than a decade of public data-collection and reporting from 80 embassies and consulates worldwide. The information has supported research, helped thousands of foreign service officers working abroad to decide if it was safe to let their children play outdoors, and has directly led to air quality improvements in countries like China. The State Department said in an email that the program was being suspended due to budget constraints. Health officials and environmental experts said ending air quality monitoring would hurt Americans overseas, particularly those who work for the U. S. government. Embassies are situated sometimes in very difficult air quality circumstances, said Gina McCarthy, who led the Environmental Protection Agency in the Obama administration. We are having trouble retrieving the article content. Please enable JavaScript in your browser settings. Thank you for your patience while we verify access. If you are in Reader mode please exit and log into your Times account, or subscribe for all of The Times. Thank you for your patience while we verify access. Already a subscriber? Log in. Want all of The Times? Subscribe.",Health,rss.nytimes.com,https://www.nytimes.com/2025/03/04/climate/state-department-air-monitoring-embassies.html,2025-03-08
